scientific_name,license,author,image_url,wikimedia_page
Camellia japonica,CC0,Onthewings,https://upload.wikimedia.org/wikipedia/commons/e/e7/Camellia_japonica_%27Akashigata%27_in_Nymans_Garden.jpg,https://commons.wikimedia.org/wiki/File%3ACamellia%20japonica%20%27Akashigata%27%20in%20Nymans%20Garden.jpg
Camellia lutchuensis,CC0,Daderot,https://upload.wikimedia.org/wikipedia/commons/7/7b/Camellia_lutchuensis_-_Flora_park_-_Cologne%2C_Germany_-_DSC00555.jpg,https://commons.wikimedia.org/wiki/File%3ACamellia%20lutchuensis%20-%20Flora%20park%20-%20Cologne%2C%20Germany%20-%20DSC00555.jpg
Camellia nitidissima,CC0,Daderot,https://upload.wikimedia.org/wikipedia/commons/8/84/Camellia_nitidissima_-_Flora_park_-_Cologne%2C_Germany_-_DSC00487.jpg,https://commons.wikimedia.org/wiki/File%3ACamellia%20nitidissima%20-%20Flora%20park%20-%20Cologne%2C%20Germany%20-%20DSC00487.jpg
Camellia sasanqua Thunb.,CC-BY-4.0,Shaun Rice,https://upload.wikimedia.org/wikipedia/commons/e/ed/Camellia_sasanqua_Thunb._%28AM_AK312698-2%29.jpg,https://commons.wikimedia.org/wiki/File%3ACamellia%20sasanqua%20Thunb.%20%28AM%20AK312698-2%29.jpg
Camellia sinensis,PD,AxelBoldt,https://upload.wikimedia.org/wikipedia/commons/7/71/Csinensis.jpg,https://commons.wikimedia.org/wiki/File%3ACsinensis.jpg
Camellia spp.,,,,
Camellia 'chidan',,,,
Camellia × maliflora,,,,
Campanula glomerata,CC-BY-3.0,Nova,https://upload.wikimedia.org/wikipedia/commons/c/c9/Dzwonek_skupiony_Campanula_glomerata_plant.jpg,https://commons.wikimedia.org/wiki/File%3ADzwonek%20skupiony%20Campanula%20glomerata%20plant.jpg
Campanula lactiflora,PD,Wouterhagens,https://upload.wikimedia.org/wikipedia/commons/2/2f/Campanula_lactiflora_Loddon_A.jpg,https://commons.wikimedia.org/wiki/File%3ACampanula%20lactiflora%20Loddon%20A.jpg
Campanula latifolia,,,,
Campanula persicifolia 'Takion',,,,
Campanula portenschlagiana,PD,Tangopaso,https://upload.wikimedia.org/wikipedia/commons/2/25/Campanula_addenda.jpg,https://commons.wikimedia.org/wiki/File%3ACampanula%20addenda.jpg
Campanula poscharskyana,CC-BY-4.0,Daniel Cahen,https://upload.wikimedia.org/wikipedia/commons/8/8c/Campanula_poscharskyana_342435217.jpg,https://commons.wikimedia.org/wiki/File%3ACampanula%20poscharskyana%20342435217.jpg
Campanula punctata,CC-BY-3.0,Pryma,https://upload.wikimedia.org/wikipedia/commons/c/c1/Campanula_takesimana_2.jpg,https://commons.wikimedia.org/wiki/File%3ACampanula%20takesimana%202.jpg
Campanula pyramidalis,CC0,Davor_Risticaction=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/e/eb/Piramidalni_zvoncic-Campanula_pyramidalis2.jpg,https://commons.wikimedia.org/wiki/File%3APiramidalni%20zvoncic-Campanula%20pyramidalis2.jpg
Campanula rapunculus,CC-BY-4.0,Robert_Flogaus-Faust,https://upload.wikimedia.org/wikipedia/commons/3/37/Campanula_rapunculus_RF.jpg,https://commons.wikimedia.org/wiki/File%3ACampanula%20rapunculus%20RF.jpg
Campanula rotundifolia,PD,Anonymous,https://upload.wikimedia.org/wikipedia/commons/a/ab/EB1911_-_Harebell.png,https://commons.wikimedia.org/wiki/File%3AEB1911%20-%20Harebell.png
Campanula takesimana,CC-BY-3.0,Pryma,https://upload.wikimedia.org/wikipedia/commons/c/c1/Campanula_takesimana_2.jpg,https://commons.wikimedia.org/wiki/File%3ACampanula%20takesimana%202.jpg
Campanula trachelium,CC-BY-4.0,Robert_Flogaus-Faust,https://upload.wikimedia.org/wikipedia/commons/e/e0/Campanula_trachelium_RF.jpg,https://commons.wikimedia.org/wiki/File%3ACampanula%20trachelium%20RF.jpg
Campanula,CC0,Wilson44691,https://upload.wikimedia.org/wikipedia/commons/2/2e/Campanula_persicifolia_Tehumardi_Saaremaa.jpg,https://commons.wikimedia.org/wiki/File%3ACampanula%20persicifolia%20Tehumardi%20Saaremaa.jpg
Campsis grandiflora,CC-BY-2.5,katorisi,https://upload.wikimedia.org/wikipedia/commons/2/2c/Campsis-grandiflora%2Cnouzen-kazura%2Ckatori-city%2Cjapan.JPG,https://commons.wikimedia.org/wiki/File%3ACampsis-grandiflora%2Cnouzen-kazura%2Ckatori-city%2Cjapan.JPG
Campsis radicans,PD,Rob_Hille,https://upload.wikimedia.org/wikipedia/commons/a/af/Campsis_radicans_0.4_R.jpg,https://commons.wikimedia.org/wiki/File%3ACampsis%20radicans%200.4%20R.jpg
Cananga odorata,CC0,Obsidian Soul,https://upload.wikimedia.org/wikipedia/commons/c/ca/Cananga_odorata%2C_Philippines_01.jpg,https://commons.wikimedia.org/wiki/File%3ACananga%20odorata%2C%20Philippines%2001.jpg
Canarium album,,,,
Canna 'Cannova',CC0,Dan Keck,https://upload.wikimedia.org/wikipedia/commons/e/e5/Canna_-_Cannova_Red_Flame_%2828640737307%29.jpg,https://commons.wikimedia.org/wiki/File%3ACanna%20-%20Cannova%20Red%20Flame%20%2828640737307%29.jpg
Canna 'South Pacific',CC0,Dan Keck,https://upload.wikimedia.org/wikipedia/commons/3/3c/Canna_-_South_Pacific_Orange_%2842623378195%29.jpg,https://commons.wikimedia.org/wiki/File%3ACanna%20-%20South%20Pacific%20Orange%20%2842623378195%29.jpg
Canna edulis,CC0,Hakurraaction=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/5/5b/Young_Canna_indica.jpg,https://commons.wikimedia.org/wiki/File%3AYoung%20Canna%20indica.jpg
Canna indica,CC0,Hakurraaction=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/5/5b/Young_Canna_indica.jpg,https://commons.wikimedia.org/wiki/File%3AYoung%20Canna%20indica.jpg
Canna warszewiczii,CC0,Hakurraaction=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/5/5b/Young_Canna_indica.jpg,https://commons.wikimedia.org/wiki/File%3AYoung%20Canna%20indica.jpg
Canna × generalis,CC-BY-4.0,M108t,https://upload.wikimedia.org/wikipedia/commons/3/3f/Orange_flower_of_Canna.jpg,https://commons.wikimedia.org/wiki/File%3AOrange%20flower%20of%20Canna.jpg
Cantua buxifolia,CC-BY-2.0,Zorka Ostojic Espinoza,https://upload.wikimedia.org/wikipedia/commons/8/82/Kantuta_Cochabamba_Bolivia.jpg,https://commons.wikimedia.org/wiki/File%3AKantuta%20Cochabamba%20Bolivia.jpg
Capparis spinosa,PD,Otto Wilhelm Thomé (1840-1925),https://upload.wikimedia.org/wikipedia/commons/7/7c/Illustration_Capparis_spinosa0.jpg,https://commons.wikimedia.org/wiki/File%3AIllustration%20Capparis%20spinosa0.jpg
Caragana arborescens,CC-BY-3.0,A. Barra,https://upload.wikimedia.org/wikipedia/commons/b/ba/Caragana_arborescens.jpg,https://commons.wikimedia.org/wiki/File%3ACaragana%20arborescens.jpg
Cardiospermum halicacabum,CC-BY-2.0,Anne Toal,https://upload.wikimedia.org/wikipedia/commons/e/ee/Two_Silver-banded_hairstreaks.jpg,https://commons.wikimedia.org/wiki/File%3ATwo%20Silver-banded%20hairstreaks.jpg
Carex comans,CC0,Daderot,https://upload.wikimedia.org/wikipedia/commons/6/6e/Carex_comans_-_Botanischer_Garten%2C_Dresden%2C_Germany_-_DSC08402.JPG,https://commons.wikimedia.org/wiki/File%3ACarex%20comans%20-%20Botanischer%20Garten%2C%20Dresden%2C%20Germany%20-%20DSC08402.JPG
Carex dolichostachya,,,,
Carex flagellifera,CC-BY-4.0,Ewen Cameron,https://upload.wikimedia.org/wikipedia/commons/6/6b/Carex_flagellifera_Colenso_%28AM_AK347551-2%29.jpg,https://commons.wikimedia.org/wiki/File%3ACarex%20flagellifera%20Colenso%20%28AM%20AK347551-2%29.jpg
Carex hachijoensis,CC-BY-3.0,Forest  Kim Starr,https://upload.wikimedia.org/wikipedia/commons/2/25/Starr_080117-1764_Carex_hachijoensis.jpg,https://commons.wikimedia.org/wiki/File%3AStarr%20080117-1764%20Carex%20hachijoensis.jpg
Carex morrowii,CC0,Daderot,https://upload.wikimedia.org/wikipedia/commons/3/31/Carex_morrowii_-_Botanischer_Garten%2C_Frankfurt_am_Main_-_DSC03191.JPG,https://commons.wikimedia.org/wiki/File%3ACarex%20morrowii%20-%20Botanischer%20Garten%2C%20Frankfurt%20am%20Main%20-%20DSC03191.JPG
Carex pendula,CC-BY-4.0,Robert_Flogaus-Faust,https://upload.wikimedia.org/wikipedia/commons/b/b4/Carex_pendula_RF.jpg,https://commons.wikimedia.org/wiki/File%3ACarex%20pendula%20RF.jpg
Carex riparia,CC0,HermannSchachner,https://upload.wikimedia.org/wikipedia/commons/0/05/Carex_riparia_%28Ufer-Segge%29_IMG_9783.JPG,https://commons.wikimedia.org/wiki/File%3ACarex%20riparia%20%28Ufer-Segge%29%20IMG%209783.JPG
Carex testacea,CC-BY-2.0,UC Davis Arboretum and Public Garden,https://upload.wikimedia.org/wikipedia/commons/0/07/New_Zealand_sedge_Carex_testacea_%2816750107068%29.jpg,https://commons.wikimedia.org/wiki/File%3ANew%20Zealand%20sedge%20Carex%20testacea%20%2816750107068%29.jpg
Carica papaya,PD,Köhler's Medizinal-Pflanzen,https://upload.wikimedia.org/wikipedia/commons/8/84/Carica_papaya_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-029.jpg,https://commons.wikimedia.org/wiki/File%3ACarica%20papaya%20-%20K%C3%B6hler%E2%80%93s%20Medizinal-Pflanzen-029.jpg
Carissa macrocarpa,CC-BY-3.0,Forest  Kim Starr,https://upload.wikimedia.org/wikipedia/commons/1/17/Starr_010820-0009_Carissa_macrocarpa.jpg,https://commons.wikimedia.org/wiki/File%3AStarr%20010820-0009%20Carissa%20macrocarpa.jpg
Carmona microphylla,CC-BY-3.0,Forest  Kim Starr,https://upload.wikimedia.org/wikipedia/commons/e/e7/Starr_010425-0048_Carmona_retusa.jpg,https://commons.wikimedia.org/wiki/File%3AStarr%20010425-0048%20Carmona%20retusa.jpg
Carpinus betulus,CC-BY-2.5,Willow,https://upload.wikimedia.org/wikipedia/commons/2/2c/Carpinus_betulus_-_Hunsr%C3%BCck_001.jpg,https://commons.wikimedia.org/wiki/File%3ACarpinus%20betulus%20-%20Hunsr%C3%BCck%20001.jpg
Carpinus japonica,CC-BY-3.0,Bruce_Marlin,https://upload.wikimedia.org/wikipedia/commons/c/ce/Carpinus_japonica.jpg,https://commons.wikimedia.org/wiki/File%3ACarpinus%20japonica.jpg
Carpinus turczaninowii,CC0,Daderot,https://upload.wikimedia.org/wikipedia/commons/4/41/Carpinus_turczaninowii_-_Arnold_Arboretum_-_DSC06925.JPG,https://commons.wikimedia.org/wiki/File%3ACarpinus%20turczaninowii%20-%20Arnold%20Arboretum%20-%20DSC06925.JPG
Carthamus tinctorius,CC0,PxHere,https://upload.wikimedia.org/wikipedia/commons/e/e9/Saffolwer_orange.jpg,https://commons.wikimedia.org/wiki/File%3ASaffolwer%20orange.jpg
Carum carvi,PD,Köhler's Medizinal-Pflanzen,https://upload.wikimedia.org/wikipedia/commons/4/42/Carum_carvi_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-172.jpg,https://commons.wikimedia.org/wiki/File%3ACarum%20carvi%20-%20K%C3%B6hler%E2%80%93s%20Medizinal-Pflanzen-172.jpg
Carya aquatica,PD,Southern wetland flora: Field office guide to plant species,https://upload.wikimedia.org/wikipedia/commons/4/45/Carya_aquatica_USDA.jpg,https://commons.wikimedia.org/wiki/File%3ACarya%20aquatica%20USDA.jpg
Carya cathayensis,,,,
Carya cordiformis,CC0,AnRo0002,https://upload.wikimedia.org/wikipedia/commons/9/91/20130817Carya_cordiformis1.jpg,https://commons.wikimedia.org/wiki/File%3A20130817Carya%20cordiformis1.jpg
Carya glabra,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/e/e0/Carya_glabra_NRCS-1.jpg,https://commons.wikimedia.org/wiki/File%3ACarya%20glabra%20NRCS-1.jpg
Carya illinoinensis,CC-BY-2.0,James St. John,https://upload.wikimedia.org/wikipedia/commons/9/91/Carya_illinoinensis_%28pecan_tree%29_1_%2824790682337%29.jpg,https://commons.wikimedia.org/wiki/File%3ACarya%20illinoinensis%20%28pecan%20tree%29%201%20%2824790682337%29.jpg
Carya ovata,PD,Matthew C. Perry,https://upload.wikimedia.org/wikipedia/commons/4/4f/Carya_ovata.jpg,https://commons.wikimedia.org/wiki/File%3ACarya%20ovata.jpg
Carya texana,PD,"Britton, N.L., and A. Brown. 1913. An illustrated flora of the northern United States, Canada and the British Possessions. 3 vols. Charles Scribner's Sons, New York. Vol. 1: 584. Courtesy of Kentucky Native Plant Society. Scanned by Omnitek Inc.",https://upload.wikimedia.org/wikipedia/commons/4/45/Carya_texana_BB-1913.png,https://commons.wikimedia.org/wiki/File%3ACarya%20texana%20BB-1913.png
Caryopteris incana,PD,"Lindley, John; Ridgway, James",https://upload.wikimedia.org/wikipedia/commons/f/fe/Edwards%27s_botanical_register_%28Plate_2%29_%288409035546%29.jpg,https://commons.wikimedia.org/wiki/File%3AEdwards%27s%20botanical%20register%20%28Plate%202%29%20%288409035546%29.jpg
Caryopteris spp.,,,,
Caryota ochlandra,,,,
Cassia obtusifolia,CC0,Fumikas_Sagisavas,https://upload.wikimedia.org/wikipedia/commons/9/9c/Cassia_seed_%2820240131%29.jpg,https://commons.wikimedia.org/wiki/File%3ACassia%20seed%20%2820240131%29.jpg
Castanea dentata,CC-BY-2.0,vastateparksstaff,https://upload.wikimedia.org/wikipedia/commons/6/68/American_Chestnut_Tree_%2816700399777%29.jpg,https://commons.wikimedia.org/wiki/File%3AAmerican%20Chestnut%20Tree%20%2816700399777%29.jpg
Castanea mollissima,CC-BY-3.0,"Richard Webb, Self-employed horticulurist, Bugwood.org",https://upload.wikimedia.org/wikipedia/commons/3/37/Castanea_mollissima.jpg,https://commons.wikimedia.org/wiki/File%3ACastanea%20mollissima.jpg
Castanea sativa,CC-BY-2.0,Miguel Angel Masegosa Martínez,https://upload.wikimedia.org/wikipedia/commons/0/0b/Casta%C3%B1o_centenario_%28Castanea_sativa%29_%2845032673662%29.jpg,https://commons.wikimedia.org/wiki/File%3ACasta%C3%B1o%20centenario%20%28Castanea%20sativa%29%20%2845032673662%29.jpg
Castanospermum australe,CC-BY-3.0,Ethel_Aardvarkaction=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/e/e1/Castanospermum_australe_flowers.jpg,https://commons.wikimedia.org/wiki/File%3ACastanospermum%20australe%20flowers.jpg
Catalpa bignonioides,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/3/37/Indian_bean_tree1.JPG,https://commons.wikimedia.org/wiki/File%3AIndian%20bean%20tree1.JPG
Catalpa speciosa,CC-BY-2.5,Mark Wagner,https://upload.wikimedia.org/wikipedia/commons/7/7d/Catalpa_speciosa_20060624.jpg,https://commons.wikimedia.org/wiki/File%3ACatalpa%20speciosa%2020060624.jpg
Catharanthus roseus,CC-BY-4.0,imbeaul,https://upload.wikimedia.org/wikipedia/commons/8/8f/2019-08-02_Catharanthus_roseus%2C_Ifaty%2C_Madagascar_2.jpg,https://commons.wikimedia.org/wiki/File%3A2019-08-02%20Catharanthus%20roseus%2C%20Ifaty%2C%20Madagascar%202.jpg
Cattleya maxima,CC-BY-2.0,snotch,https://upload.wikimedia.org/wikipedia/commons/0/09/Cattleya_maxima_%28sib._%E2%80%98Colina%E2%80%99_x_semi-alba_%E2%80%98La_Pedrena%E2%80%99_SM-JOGA%29_Lindl.%2C_Gen._Sp._Orchid._Pl.-_116_%281833%29_%2824211661867%29.jpg,https://commons.wikimedia.org/wiki/File%3ACattleya%20maxima%20%28sib.%20%E2%80%98Colina%E2%80%99%20x%20semi-alba%20%E2%80%98La%20Pedrena%E2%80%99%20SM-JOGA%29%20Lindl.%2C%20Gen.%20Sp.%20Orchid.%20Pl.-%20116%20%281833%29%20%2824211661867%29.jpg
Cattleya × hybrida,PD,"Sander, F.",https://upload.wikimedia.org/wikipedia/commons/b/b1/Reichenbachia_-_Second_Series_vol._2_%28TAB._67%29.jpg,https://commons.wikimedia.org/wiki/File%3AReichenbachia%20-%20Second%20Series%20vol.%202%20%28TAB.%2067%29.jpg
Cayratia japonica,CC-BY-4.0,Phonon.b,https://upload.wikimedia.org/wikipedia/commons/3/3a/%E3%83%A4%E3%83%96%E3%82%AC%E3%83%A9%E3%82%B7_fruit_of_Cayratia_japonica.jpg,https://commons.wikimedia.org/wiki/File%3A%E3%83%A4%E3%83%96%E3%82%AC%E3%83%A9%E3%82%B7%20fruit%20of%20Cayratia%20japonica.jpg
Ceanothus americanus,PD,"unknown author, USFWS",https://upload.wikimedia.org/wikipedia/commons/e/ee/Ceanothus_americanus1.jpg,https://commons.wikimedia.org/wiki/File%3ACeanothus%20americanus1.jpg
Cedrus atlantica,CC-BY-4.0,Nikos D. Karabelas,https://upload.wikimedia.org/wikipedia/commons/9/96/Moroccan_Atlantic_cedar.jpg,https://commons.wikimedia.org/wiki/File%3AMoroccan%20Atlantic%20cedar.jpg
Cedrus deodara,CC-BY-2.0,Paul Evans,https://upload.wikimedia.org/wikipedia/commons/d/dc/Cedrus_deodara_Manali_2.jpg,https://commons.wikimedia.org/wiki/File%3ACedrus%20deodara%20Manali%202.jpg
Cedrus libani,CC-BY-2.5,Olivier BEZES,https://upload.wikimedia.org/wikipedia/commons/b/bf/C%C3%A8dre_du_Liban_Barouk_2005.jpg,https://commons.wikimedia.org/wiki/File%3AC%C3%A8dre%20du%20Liban%20Barouk%202005.jpg
Ceiba speciosa,PD,Avi1111,https://upload.wikimedia.org/wikipedia/commons/7/79/%D7%AA%D7%9E%D7%95%D7%A0%D7%94_1117.jpg,https://commons.wikimedia.org/wiki/File%3A%D7%AA%D7%9E%D7%95%D7%A0%D7%94%201117.jpg
Celastrus orbiculatus,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/b/b0/Celastrus_orbiculatus.jpg,https://commons.wikimedia.org/wiki/File%3ACelastrus%20orbiculatus.jpg
Celosia argentea,CC-BY-3.0,J.M.Garg,https://upload.wikimedia.org/wikipedia/commons/8/81/Celosia_argentea_%28Silver_cockscomb%29_W_IMG_0985.jpg,https://commons.wikimedia.org/wiki/File%3ACelosia%20argentea%20%28Silver%20cockscomb%29%20W%20IMG%200985.jpg
Celosia cristata,CC0,Fumikas_Sagisavas,https://upload.wikimedia.org/wikipedia/commons/a/aa/Celosia_corolla.jpg,https://commons.wikimedia.org/wiki/File%3ACelosia%20corolla.jpg
Celosia plumosa,CC-BY-3.0,J.M.Garg,https://upload.wikimedia.org/wikipedia/commons/8/81/Celosia_argentea_%28Silver_cockscomb%29_W_IMG_0985.jpg,https://commons.wikimedia.org/wiki/File%3ACelosia%20argentea%20%28Silver%20cockscomb%29%20W%20IMG%200985.jpg
Celosia spicata,CC0,Mustang Joe,https://upload.wikimedia.org/wikipedia/commons/2/27/Celosia_%2821196327136%29.jpg,https://commons.wikimedia.org/wiki/File%3ACelosia%20%2821196327136%29.jpg
Celtis australis,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/4/45/Illustration_Celtis_australis0.jpg,https://commons.wikimedia.org/wiki/File%3AIllustration%20Celtis%20australis0.jpg
Celtis laevigata,CC-BY-2.0,Homer Edward Price,https://upload.wikimedia.org/wikipedia/commons/2/22/Sugarberry_%282969291357%29.jpg,https://commons.wikimedia.org/wiki/File%3ASugarberry%20%282969291357%29.jpg
Celtis occidentalis,PD,Masebrock,https://upload.wikimedia.org/wikipedia/commons/c/c4/Hackberry_winter_form.JPG,https://commons.wikimedia.org/wiki/File%3AHackberry%20winter%20form.JPG
Celtis reticulata,CC-BY-3.0,A. Barra,https://upload.wikimedia.org/wikipedia/commons/b/b7/Celtis_reticulata.jpg,https://commons.wikimedia.org/wiki/File%3ACeltis%20reticulata.jpg
Celtis sinensis,CC-BY-3.0,Geographer,https://upload.wikimedia.org/wikipedia/commons/a/a6/Celtis_sinensis%3DChinese_Hackberry.jpg,https://commons.wikimedia.org/wiki/File%3ACeltis%20sinensis%3DChinese%20Hackberry.jpg
Centaurea cyanus,CC0,Akazumoaction=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/b/bb/Kornblume_lila_hellblau.jpg,https://commons.wikimedia.org/wiki/File%3AKornblume%20lila%20hellblau.jpg
Centaurea dealbata,CC-BY-4.0,%D0%A1%D0%B0%D1%80%D0%B0%D0%BF%D1%83%D0%BB%D0%BE%D0%B2,https://upload.wikimedia.org/wikipedia/commons/6/6c/%D0%9E%D0%BB%D0%B5%D0%BD%D0%BA%D0%B0_%D0%B2%D0%BE%D0%BB%D0%BE%D1%85%D0%B0%D1%82%D0%B0_%D0%BF%D0%BE%D1%97%D0%B4%D0%B0%D1%94_%D0%BA%D0%B2%D1%96%D1%82%D1%83_%D0%B2%D0%BE%D0%BB%D0%BE%D1%88%D0%BA%D0%B8_%D0%BF%D1%96%D0%B4%D0%B1%D1%96%D0%BB%D0%B5%D0%BD%D0%BE%D1%97.jpg,https://commons.wikimedia.org/wiki/File%3A%D0%9E%D0%BB%D0%B5%D0%BD%D0%BA%D0%B0%20%D0%B2%D0%BE%D0%BB%D0%BE%D1%85%D0%B0%D1%82%D0%B0%20%D0%BF%D0%BE%D1%97%D0%B4%D0%B0%D1%94%20%D0%BA%D0%B2%D1%96%D1%82%D1%83%20%D0%B2%D0%BE%D0%BB%D0%BE%D1%88%D0%BA%D0%B8%20%D0%BF%D1%96%D0%B4%D0%B1%D1%96%D0%BB%D0%B5%D0%BD%D0%BE%D1%97.jpg
Centaurea jacea,CC-BY-4.0,FlocciNivis,https://upload.wikimedia.org/wikipedia/commons/7/70/20210703_Centaurea_jacea_02.jpg,https://commons.wikimedia.org/wiki/File%3A20210703%20Centaurea%20jacea%2002.jpg
Centaurea macrocephala,CC0,Wilfredo Rafael Rodriguez Hernandez,https://upload.wikimedia.org/wikipedia/commons/c/c7/Centaurea_macrocephala%2C_Jardin_universitaire_Roger-Van_den_Hende_52.jpg,https://commons.wikimedia.org/wiki/File%3ACentaurea%20macrocephala%2C%20Jardin%20universitaire%20Roger-Van%20den%20Hende%2052.jpg
Centaurea montana,CC-BY-4.0,Robert_Flogaus-Faust,https://upload.wikimedia.org/wikipedia/commons/6/65/Centaurea_montana_2_RF.jpg,https://commons.wikimedia.org/wiki/File%3ACentaurea%20montana%202%20RF.jpg
Centaurea scabiosa,PD,Carl Axel Magnus Lindman,https://upload.wikimedia.org/wikipedia/commons/f/f2/Centaurea_scabiosa.jpg,https://commons.wikimedia.org/wiki/File%3ACentaurea%20scabiosa.jpg
Centella asiatica,CC-BY-3.0,Forest  Kim Starr,https://upload.wikimedia.org/wikipedia/commons/d/d5/Starr_020803-0094_Centella_asiatica.jpg,https://commons.wikimedia.org/wiki/File%3AStarr%20020803-0094%20Centella%20asiatica.jpg
Centratherum intermedium,PD,Stickpen,https://upload.wikimedia.org/wikipedia/commons/9/93/Centratherumintermedium.jpg,https://commons.wikimedia.org/wiki/File%3ACentratherumintermedium.jpg
Cephalocereus senilis,CC-BY-3.0,PeterMansfeld,https://upload.wikimedia.org/wikipedia/commons/f/f8/Cephalocereus_senelis.jpg,https://commons.wikimedia.org/wiki/File%3ACephalocereus%20senelis.jpg
Cephalophyllum framesii,,,,
Cephalotaxus harringtonia,CC-BY-4.0,Jacy Chen,https://upload.wikimedia.org/wikipedia/commons/3/3e/Cephalotaxus_harringtonia_ssp._wilsoniana.jpg,https://commons.wikimedia.org/wiki/File%3ACephalotaxus%20harringtonia%20ssp.%20wilsoniana.jpg
Cerastium tomentosum,CC0,Cbaile19,https://upload.wikimedia.org/wikipedia/commons/7/77/Cerastium_tomentosum%2C_Beechview%2C_2024-05-12%2C_03.jpg,https://commons.wikimedia.org/wiki/File%3ACerastium%20tomentosum%2C%20Beechview%2C%202024-05-12%2C%2003.jpg
Cerasus pseudocerasus,CC-BY-2.5,Keith Edkins,https://upload.wikimedia.org/wikipedia/commons/e/e7/Prunus_pseudocerasus_20070226-1607-100.jpg,https://commons.wikimedia.org/wiki/File%3APrunus%20pseudocerasus%2020070226-1607-100.jpg
Ceratostigma griffithii,PD,Lovelockeraction=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/3/36/Cerastostigma_griffitthi.jpg,https://commons.wikimedia.org/wiki/File%3ACerastostigma%20griffitthi.jpg
